business,pickup_location,dropoff_location,trip_length,request_to_pickup,total_ride_time,on_scene_to_pickup,on_scene_to_dropoff,time_of_day,date,passenger_fare,driver_total_pay,rideshare_profit,hourly_rate,dollars_per_mile
Uber,7,7,1.25,72.0,513.0,36.0,549.0,afternoon,1677283200,10.66,7.63,4.03,50.03,6.1
Uber,130,134,1.84,131.0,320.0,28.0,348.0,night,1677283200,9.03,5.71,3.32,59.07,3.1
Uber,48,239,2.1,205.0,680.0,49.0,729.0,evening,1677283200,19.63,12.82,9.81,63.31,6.1
Uber,226,82,3.4,248.0,664.0,17.0,681.0,morning,1677369600,14.8,10.38,4.42,54.87,3.05
Uber,234,249,1.28,362.0,593.0,62.0,655.0,night,1677283200,15.78,7.91,7.87,43.47,6.18
Uber,144,107,1.63,129.0,945.0,67.0,1012.0,night,1677283200,18.46,10.82,7.64,38.49,6.64
Uber,31,147,2.79,241.0,629.0,31.0,660.0,night,1677369600,16.51,9.69,6.82,52.85,3.47
Uber,68,136,11.03,232.0,2323.0,84.0,2407.0,night,1677283200,50.45,45.53,9.61,68.1,4.13
Uber,129,37,5.24,264.0,1144.0,121.0,1265.0,night,1677283200,24.99,17.73,7.26,50.46,3.38
Uber,162,161,0.78,365.0,308.0,58.0,366.0,morning,1677369600,13.03,7.27,5.76,71.51,9.32
Uber,198,225,2.8,322.0,765.0,4.0,769.0,night,1677369600,16.82,13.86,2.96,64.88,4.95
Uber,60,78,1.78,347.0,587.0,15.0,602.0,night,1677283200,10.69,7.67,3.02,45.87,4.31
Uber,237,263,1.35,205.0,681.0,140.0,821.0,morning,1677369600,16.54,8.68,7.86,38.06,6.43
Uber,170,132,16.46,245.0,2044.0,44.0,2088.0,night,1677369600,78.68,40.66,38.02,70.1,2.47
Uber,233,234,1.19,452.0,600.0,19.0,619.0,evening,1677283200,14.04,9.78,4.26,56.88,8.22
Uber,144,234,2.16,260.0,763.0,111.0,874.0,night,1677283200,23.34,19.33,4.01,79.62,8.95
Uber,3,259,3.46,398.0,636.0,42.0,678.0,night,1677369600,16.45,10.45,6.0,55.49,3.02
Uber,246,249,0.92,512.0,546.0,88.0,634.0,night,1677283200,12.69,6.35,6.34,36.06,6.9
Uber,75,233,3.69,696.0,542.0,86.0,628.0,evening,1677283200,29.26,13.76,19.39,78.88,3.73
Uber,196,130,3.75,260.0,1049.0,10.0,1059.0,evening,1677369600,22.29,14.84,7.45,50.45,3.96
Uber,28,102,2.06,285.0,707.0,28.0,735.0,morning,1677456000,10.72,9.36,1.36,45.84,4.54
Uber,137,234,1.25,178.0,349.0,41.0,390.0,morning,1677456000,11.72,8.98,2.74,82.89,7.18
Uber,229,113,2.81,258.0,617.0,55.0,672.0,night,1677456000,30.26,18.1,12.16,96.96,6.44
Uber,257,80,8.36,359.0,856.0,69.0,925.0,night,1677456000,28.81,18.27,10.54,71.1,2.19
Uber,233,230,1.04,848.0,726.0,8.0,734.0,afternoon,1677369600,14.71,11.65,6.06,57.14,11.2
Uber,56,95,1.55,113.0,669.0,42.0,711.0,afternoon,1677369600,12.56,10.38,2.18,52.56,6.7
Uber,151,238,1.49,208.0,471.0,35.0,506.0,night,1677369600,16.57,9.56,10.01,68.02,6.42
Uber,262,265,9.13,126.0,924.0,22.0,946.0,night,1677369600,50.45,22.2,28.25,84.48,2.43
Uber,61,36,3.45,444.0,1200.0,74.0,1274.0,afternoon,1677369600,23.55,18.58,8.11,52.5,5.39
Uber,123,123,0.78,174.0,275.0,12.0,287.0,night,1677369600,8.74,5.62,3.12,70.49,7.21
Uber,237,262,2.16,201.0,848.0,12.0,860.0,afternoon,1677369600,24.32,10.57,13.75,44.25,4.89
Uber,243,142,7.55,596.0,1495.0,12.0,1507.0,afternoon,1677369600,31.11,23.32,7.79,55.71,3.09
Uber,138,265,14.59,436.0,1405.0,97.0,1502.0,night,1677456000,73.7,46.55,36.99,111.57,3.19
Uber,42,230,5.16,405.0,1906.0,71.0,1977.0,afternoon,1677369600,36.24,24.5,11.74,44.61,4.75
Uber,160,215,6.08,144.0,1433.0,14.0,1447.0,evening,1677369600,29.76,20.85,8.91,51.87,3.43
Uber,256,237,6.5,557.0,1744.0,121.0,1865.0,morning,1677542400,46.8,27.81,18.99,53.68,4.28
Uber,222,76,2.49,413.0,955.0,30.0,985.0,afternoon,1677456000,17.5,11.98,5.52,43.78,4.81
Uber,112,36,2.32,96.0,701.0,89.0,790.0,night,1677456000,12.63,9.39,3.24,42.79,4.05
Uber,170,87,5.53,56.0,1006.0,41.0,1047.0,morning,1677456000,29.29,16.19,13.1,55.67,2.93
Uber,87,107,4.22,145.0,4369.0,120.0,4489.0,night,1677456000,69.42,48.97,23.45,39.27,11.6
Uber,256,89,5.5,261.0,2031.0,120.0,2151.0,night,1677456000,27.12,26.46,0.66,44.28,4.81
Uber,17,217,0.92,293.0,366.0,44.0,410.0,afternoon,1677456000,10.67,5.37,5.3,47.15,5.84
Uber,37,198,1.29,270.0,463.0,47.0,510.0,night,1677456000,9.66,6.12,3.54,43.2,4.74
Uber,133,67,2.99,249.0,1078.0,90.0,1168.0,evening,1677456000,18.48,14.27,4.21,43.98,4.77
Uber,236,200,10.17,291.0,1595.0,122.0,1717.0,morning,1677456000,47.29,27.61,19.68,57.89,2.71
Uber,238,152,1.7,112.0,690.0,91.0,781.0,night,1677456000,8.21,8.53,-0.32,39.32,5.02
Uber,231,234,2.35,124.0,763.0,51.0,814.0,evening,1677456000,19.52,10.01,9.51,44.27,4.26
Uber,37,198,1.66,449.0,635.0,119.0,754.0,night,1677542400,14.44,8.45,5.99,40.34,5.09
Uber,232,37,3.8,192.0,1481.0,106.0,1587.0,evening,1677456000,23.35,18.71,4.64,42.44,4.92
Uber,225,49,1.45,152.0,582.0,10.0,592.0,afternoon,1677456000,11.45,7.21,4.24,43.84,4.97
Uber,241,128,0.85,347.0,327.0,40.0,367.0,morning,1677542400,8.72,5.47,3.25,53.66,6.44
Uber,17,209,5.52,472.0,1923.0,40.0,1963.0,afternoon,1677542400,39.37,30.38,14.23,55.71,5.5
Uber,221,221,0.13,869.0,319.0,0.0,319.0,night,1677542400,7.83,5.38,2.45,60.71,41.38
Uber,237,157,5.94,150.0,1358.0,49.0,1407.0,night,1677542400,34.77,20.21,14.56,51.71,3.4
Uber,197,198,6.06,217.0,1800.0,21.0,1821.0,evening,1677542400,31.13,24.25,6.88,47.94,4.0
Uber,18,174,0.82,782.0,294.0,17.0,311.0,morning,1677542400,13.54,6.87,6.67,79.52,8.38
Uber,258,95,1.97,216.0,646.0,9.0,655.0,morning,1677542400,18.56,13.91,7.65,76.45,7.06
Uber,60,212,2.09,416.0,506.0,10.0,516.0,evening,1677542400,11.01,7.42,3.59,51.77,3.55
Uber,137,146,4.52,320.0,1374.0,32.0,1406.0,afternoon,1677542400,24.67,19.22,5.45,49.21,4.25
Uber,183,69,6.76,244.0,999.0,101.0,1100.0,evening,1677542400,12.99,18.52,-5.53,60.61,2.74
Uber,69,18,4.17,173.0,982.0,89.0,1071.0,night,1677542400,21.42,14.3,7.12,48.07,3.43
Uber,209,261,1.11,197.0,399.0,4.0,403.0,night,1677542400,25.36,17.92,11.75,160.08,16.14
Uber,161,162,0.83,82.0,569.0,7.0,576.0,afternoon,1677542400,13.65,6.33,7.32,39.56,7.63
Uber,138,265,15.46,223.0,2311.0,3.0,2314.0,evening,1677542400,69.72,49.62,26.59,77.2,3.21
Uber,262,238,2.12,584.0,1204.0,300.0,1504.0,morning,1677542400,34.5,22.67,11.83,54.26,10.69
Uber,182,168,7.57,179.0,1050.0,24.0,1074.0,evening,1677542400,22.36,19.57,2.79,65.6,2.59
Uber,17,61,1.82,400.0,812.0,30.0,842.0,morning,1677542400,14.5,11.19,3.31,47.84,6.15
Uber,35,89,3.94,254.0,1387.0,39.0,1426.0,afternoon,1674604800,20.19,16.82,3.37,42.46,4.27
Uber,237,230,1.52,139.0,340.0,3.0,343.0,morning,1674604800,12.71,5.73,6.98,60.14,3.77
